,accession,seq_definition,seq_length,GBSeq_organism,GBSeq_taxonomy,GBReference_title,Submission_Date,organism,mol_type,strain,host,country,db_xref,segment,collection_date
74,GN350690,Sequence 454 from Patent WO2007130519,60,Bovine mastadenovirus B,Viruses; Varidnaviria; Bamfordvirae; Preplasmiviricota; Tectiliviricetes; Rowavirales; Adenoviridae; Mastadenovirus,Viral nucleic acid microarray and method of use,12-MAY-2009,Bovine mastadenovirus B,unassigned DNA,,,,taxon:129950,,
75,GN350689,Sequence 453 from Patent WO2007130519,60,Bovine mastadenovirus B,Viruses; Varidnaviria; Bamfordvirae; Preplasmiviricota; Tectiliviricetes; Rowavirales; Adenoviridae; Mastadenovirus,Viral nucleic acid microarray and method of use,12-MAY-2009,Bovine mastadenovirus B,unassigned DNA,,,,taxon:129950,,
76,GN350688,Sequence 452 from Patent WO2007130519,60,Bovine mastadenovirus B,Viruses; Varidnaviria; Bamfordvirae; Preplasmiviricota; Tectiliviricetes; Rowavirales; Adenoviridae; Mastadenovirus,Viral nucleic acid microarray and method of use,12-MAY-2009,Bovine mastadenovirus B,unassigned DNA,,,,taxon:129950,,
77,GN350687,Sequence 451 from Patent WO2007130519,60,Bovine mastadenovirus B,Viruses; Varidnaviria; Bamfordvirae; Preplasmiviricota; Tectiliviricetes; Rowavirales; Adenoviridae; Mastadenovirus,Viral nucleic acid microarray and method of use,12-MAY-2009,Bovine mastadenovirus B,unassigned DNA,,,,taxon:129950,,
78,GN350686,Sequence 450 from Patent WO2007130519,60,Bovine mastadenovirus B,Viruses; Varidnaviria; Bamfordvirae; Preplasmiviricota; Tectiliviricetes; Rowavirales; Adenoviridae; Mastadenovirus,Viral nucleic acid microarray and method of use,12-MAY-2009,Bovine mastadenovirus B,unassigned DNA,,,,taxon:129950,,
79,GN350685,Sequence 449 from Patent WO2007130519,60,Bovine mastadenovirus B,Viruses; Varidnaviria; Bamfordvirae; Preplasmiviricota; Tectiliviricetes; Rowavirales; Adenoviridae; Mastadenovirus,Viral nucleic acid microarray and method of use,12-MAY-2009,Bovine mastadenovirus B,unassigned DNA,,,,taxon:129950,,
80,OP150932,"Bovine atadenovirus D strain Miskolc DNA-dependent DNA polymerase gene, partial cds",272,Bovine atadenovirus D,Viruses; Varidnaviria; Bamfordvirae; Preplasmiviricota; Tectiliviricetes; Rowavirales; Adenoviridae; Atadenovirus,First DNA sequence proof for the occurrence of bovine adenovirus types 10 and 11 in continental Europe,12-NOV-2022,Bovine atadenovirus D,genomic DNA,Miskolc,Bos taurus (cattle),Hungary,taxon:130499,,1971
81,OP150931,"Bovine atadenovirus D strain 285 DNA-dependent DNA polymerase gene, partial cds",272,Bovine atadenovirus D,Viruses; Varidnaviria; Bamfordvirae; Preplasmiviricota; Tectiliviricetes; Rowavirales; Adenoviridae; Atadenovirus,First DNA sequence proof for the occurrence of bovine adenovirus types 10 and 11 in continental Europe,12-NOV-2022,Bovine atadenovirus D,genomic DNA,285,Bos taurus (cattle),Hungary,taxon:130499,,1970
82,NC_002685,"Bovine adenovirus D, complete genome",31301,Bovine atadenovirus D,Viruses; Varidnaviria; Bamfordvirae; Preplasmiviricota; Tectiliviricetes; Rowavirales; Adenoviridae; Atadenovirus,Four new inverted terminal repeat sequences from bovine adenoviruses reveal striking differences in the length and content of the ITRs,27-NOV-1997,Bovine atadenovirus D,genomic DNA,THT/62,Bos taurus,Hungary,taxon:130499,,
83,MG673955,"Bovine atadenovirus D isolate At_BWL14 hexon gene, partial cds",272,Bovine atadenovirus D,Viruses; Varidnaviria; Bamfordvirae; Preplasmiviricota; Tectiliviricetes; Rowavirales; Adenoviridae; Atadenovirus,Direct Submission,22-OCT-2018,Bovine atadenovirus D,genomic DNA,,bovine,India: Ludhiana,taxon:130499,,25-Feb-2016
84,AF238880,"Bovine adenovirus D p32K-like protein (p32k) gene, complete cds",1200,Bovine atadenovirus D,Viruses; Varidnaviria; Bamfordvirae; Preplasmiviricota; Tectiliviricetes; Rowavirales; Adenoviridae; Atadenovirus,Four new inverted terminal repeat sequences from bovine adenoviruses reveal striking differences in the length and content of the ITRs,05-AUG-2000,Bovine atadenovirus D,genomic DNA,Rus,Bos taurus,Russia,taxon:130499,,
85,GN350704,Sequence 468 from Patent WO2007130519,60,Bovine atadenovirus D,Viruses; Varidnaviria; Bamfordvirae; Preplasmiviricota; Tectiliviricetes; Rowavirales; Adenoviridae; Atadenovirus,Viral nucleic acid microarray and method of use,12-MAY-2009,Bovine atadenovirus D,unassigned DNA,,,,taxon:130499,,
86,GN350703,Sequence 467 from Patent WO2007130519,60,Bovine atadenovirus D,Viruses; Varidnaviria; Bamfordvirae; Preplasmiviricota; Tectiliviricetes; Rowavirales; Adenoviridae; Atadenovirus,Viral nucleic acid microarray and method of use,12-MAY-2009,Bovine atadenovirus D,unassigned DNA,,,,taxon:130499,,
87,GN350702,Sequence 466 from Patent WO2007130519,60,Bovine atadenovirus D,Viruses; Varidnaviria; Bamfordvirae; Preplasmiviricota; Tectiliviricetes; Rowavirales; Adenoviridae; Atadenovirus,Viral nucleic acid microarray and method of use,12-MAY-2009,Bovine atadenovirus D,unassigned DNA,,,,taxon:130499,,
88,GN350701,Sequence 465 from Patent WO2007130519,60,Bovine atadenovirus D,Viruses; Varidnaviria; Bamfordvirae; Preplasmiviricota; Tectiliviricetes; Rowavirales; Adenoviridae; Atadenovirus,Viral nucleic acid microarray and method of use,12-MAY-2009,Bovine atadenovirus D,unassigned DNA,,,,taxon:130499,,
89,GN350700,Sequence 464 from Patent WO2007130519,60,Bovine atadenovirus D,Viruses; Varidnaviria; Bamfordvirae; Preplasmiviricota; Tectiliviricetes; Rowavirales; Adenoviridae; Atadenovirus,Viral nucleic acid microarray and method of use,12-MAY-2009,Bovine atadenovirus D,unassigned DNA,,,,taxon:130499,,
90,GN350699,Sequence 463 from Patent WO2007130519,60,Bovine atadenovirus D,Viruses; Varidnaviria; Bamfordvirae; Preplasmiviricota; Tectiliviricetes; Rowavirales; Adenoviridae; Atadenovirus,Viral nucleic acid microarray and method of use,12-MAY-2009,Bovine atadenovirus D,unassigned DNA,,,,taxon:130499,,
91,GN350698,Sequence 462 from Patent WO2007130519,60,Bovine atadenovirus D,Viruses; Varidnaviria; Bamfordvirae; Preplasmiviricota; Tectiliviricetes; Rowavirales; Adenoviridae; Atadenovirus,Viral nucleic acid microarray and method of use,12-MAY-2009,Bovine atadenovirus D,unassigned DNA,,,,taxon:130499,,
92,GN350697,Sequence 461 from Patent WO2007130519,60,Bovine atadenovirus D,Viruses; Varidnaviria; Bamfordvirae; Preplasmiviricota; Tectiliviricetes; Rowavirales; Adenoviridae; Atadenovirus,Viral nucleic acid microarray and method of use,12-MAY-2009,Bovine atadenovirus D,unassigned DNA,,,,taxon:130499,,
93,GN350696,Sequence 460 from Patent WO2007130519,60,Bovine atadenovirus D,Viruses; Varidnaviria; Bamfordvirae; Preplasmiviricota; Tectiliviricetes; Rowavirales; Adenoviridae; Atadenovirus,Viral nucleic acid microarray and method of use,12-MAY-2009,Bovine atadenovirus D,unassigned DNA,,,,taxon:130499,,
94,GN350695,Sequence 459 from Patent WO2007130519,60,Bovine atadenovirus D,Viruses; Varidnaviria; Bamfordvirae; Preplasmiviricota; Tectiliviricetes; Rowavirales; Adenoviridae; Atadenovirus,Viral nucleic acid microarray and method of use,12-MAY-2009,Bovine atadenovirus D,unassigned DNA,,,,taxon:130499,,
95,PP265521,"Bovine astrovirus isolate LUVAS/BAstV/2023/BA27 RNA-dependent RNA polymerase mRNA, partial cds",409,Bovine astrovirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Stellavirales; Astroviridae; Mamastrovirus,Direct Submission,12-FEB-2024,Bovine astrovirus,mRNA,,bovine,India,taxon:1435485,,2023
96,PP265520,"Bovine astrovirus isolate LUVAS/BAstV/2023/BA15 RNA-dependent RNA polymerase mRNA, partial cds",410,Bovine astrovirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Stellavirales; Astroviridae; Mamastrovirus,Direct Submission,12-FEB-2024,Bovine astrovirus,mRNA,,bovine,India,taxon:1435485,,2023
97,OR702990,"UNVERIFIED: Bovine astrovirus, partial genome",6182,Bovine astrovirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Stellavirales; Astroviridae; Mamastrovirus,Direct Submission,11-NOV-2023,Bovine astrovirus,genomic RNA,,Bos taurus,China: Jilin,taxon:1435485,,2021
98,OQ686756,"Bovine astrovirus strain EEGN4, complete genome",6307,Bovine astrovirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Stellavirales; Astroviridae; Mamastrovirus,Direct Submission,23-OCT-2023,Bovine astrovirus,genomic RNA,EEGN4,Bovine,China,taxon:1435485,,May-2021
99,OQ686755,"Bovine astrovirus strain EEGN3, complete genome",6304,Bovine astrovirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Stellavirales; Astroviridae; Mamastrovirus,Direct Submission,23-OCT-2023,Bovine astrovirus,genomic RNA,EEGN3,Bovine,China,taxon:1435485,,May-2021
100,OQ686754,"Bovine astrovirus strain EEGN2, complete genome",6305,Bovine astrovirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Stellavirales; Astroviridae; Mamastrovirus,Direct Submission,23-OCT-2023,Bovine astrovirus,genomic RNA,EEGN2,Bovine,China,taxon:1435485,,May-2021
101,OQ686753,"Bovine astrovirus strain EEGN1, complete genome",6302,Bovine astrovirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Stellavirales; Astroviridae; Mamastrovirus,Direct Submission,23-OCT-2023,Bovine astrovirus,genomic RNA,EEGN1,Bovine,China,taxon:1435485,,May-2021
102,OR261089,"Bovine astrovirus strain BAstV/ICSA-4/France/2013 non-structural polyprotein (ORF1a) and capsid precursor protein (ORF2) genes, complete cds",6287,Bovine astrovirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Stellavirales; Astroviridae; Mamastrovirus,Direct Submission,16-SEP-2023,Bovine astrovirus,genomic RNA,BAstV/ICSA-4/France/2013,Bos taurus,France,taxon:1435485,,2013
103,OR261088,"Bovine astrovirus strain BAstV/4919-11/France/2013 RNA-dependent RNA polymerase (ORF1b) gene, partial cds",492,Bovine astrovirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Stellavirales; Astroviridae; Mamastrovirus,Direct Submission,16-SEP-2023,Bovine astrovirus,genomic RNA,BAstV/4919-11/France/2013,Bos taurus,France,taxon:1435485,,2013
104,OR261087,"Bovine astrovirus strain BAstV/4918-11/France/2013 RNA-dependent RNA polymerase (ORF1b) gene, partial cds",487,Bovine astrovirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Stellavirales; Astroviridae; Mamastrovirus,Direct Submission,16-SEP-2023,Bovine astrovirus,genomic RNA,BAstV/4918-11/France/2013,Bos taurus,France,taxon:1435485,,2013
105,OR261086,"Bovine astrovirus strain BAstV/4917-11/France/2013 RNA-dependent RNA polymerase (ORF1b) gene, partial cds",493,Bovine astrovirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Stellavirales; Astroviridae; Mamastrovirus,Direct Submission,16-SEP-2023,Bovine astrovirus,genomic RNA,BAstV/4917-11/France/2013,Bos taurus,France,taxon:1435485,,2013
106,OR261085,"Bovine astrovirus strain BAstV/C4/France/2018 RNA-dependent RNA polymerase (ORF1b) gene, partial cds",505,Bovine astrovirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Stellavirales; Astroviridae; Mamastrovirus,Direct Submission,16-SEP-2023,Bovine astrovirus,genomic RNA,BAstV/C4/France/2018,Bos taurus,France,taxon:1435485,,2018
107,OR261084,"Bovine astrovirus strain BAstV/C5/France/2018 RNA-dependent RNA polymerase (ORF1b) gene, partial cds",506,Bovine astrovirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Stellavirales; Astroviridae; Mamastrovirus,Direct Submission,16-SEP-2023,Bovine astrovirus,genomic RNA,BAstV/C5/France/2018,Bos taurus,France,taxon:1435485,,2018
108,OR261083,"Bovine astrovirus strain BAstV/3837-3/France/2013 RNA-dependent RNA polymerase (ORF1b) gene, partial cds",498,Bovine astrovirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Stellavirales; Astroviridae; Mamastrovirus,Direct Submission,16-SEP-2023,Bovine astrovirus,genomic RNA,BAstV/3837-3/France/2013,Bos taurus,France,taxon:1435485,,2013
109,OR261082,"Bovine astrovirus strain BAstV/3812-3/France/2013 RNA-dependent RNA polymerase (ORF1b) gene, partial cds",515,Bovine astrovirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Stellavirales; Astroviridae; Mamastrovirus,Direct Submission,16-SEP-2023,Bovine astrovirus,genomic RNA,BAstV/3812-3/France/2013,Bos taurus,France,taxon:1435485,,2013
110,OR261081,"Bovine astrovirus strain BAstV/T990/France/2021 RNA-dependent RNA polymerase (ORF1b) gene, partial cds",489,Bovine astrovirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Stellavirales; Astroviridae; Mamastrovirus,Direct Submission,16-SEP-2023,Bovine astrovirus,genomic RNA,BAstV/T990/France/2021,Bos taurus,France,taxon:1435485,,2021
111,OR261080,"Bovine astrovirus strain BAstV/T996-2600/France/2020 RNA-dependent RNA polymerase (ORF1b) gene, partial cds",486,Bovine astrovirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Stellavirales; Astroviridae; Mamastrovirus,Direct Submission,16-SEP-2023,Bovine astrovirus,genomic RNA,BAstV/T996-2600/France/2020,Bos taurus,France,taxon:1435485,,2020
112,OR261079,"Bovine astrovirus strain BAstV/4948/France/2020 RNA-dependent RNA polymerase (ORF1b) gene, partial cds",392,Bovine astrovirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Stellavirales; Astroviridae; Mamastrovirus,Direct Submission,16-SEP-2023,Bovine astrovirus,genomic RNA,BAstV/4948/France/2020,Bos taurus,France,taxon:1435485,,2020
113,OQ852918,"Bovine astrovirus isolate BAstV_IND_NIV198015_2019 RNA-dependent RNA polymerase gene, partial cds",285,Bovine astrovirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Stellavirales; Astroviridae; Mamastrovirus,"Detection and Molecular Characterization of Animal Adenovirus and Astrovirus from Western Maharashtra, India",19-SEP-2023,Bovine astrovirus,genomic RNA,,bovine,India,taxon:1435485,,2019
114,OQ852917,"Bovine astrovirus isolate BAstV_IND_NIV198014_2019 RNA-dependent RNA polymerase gene, partial cds",348,Bovine astrovirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Stellavirales; Astroviridae; Mamastrovirus,"Detection and Molecular Characterization of Animal Adenovirus and Astrovirus from Western Maharashtra, India",19-SEP-2023,Bovine astrovirus,genomic RNA,,bovine,India,taxon:1435485,,2019
115,OQ852916,"Bovine astrovirus isolate BAstV_IND_NIV198013_2019 RNA-dependent RNA polymerase gene, partial cds",301,Bovine astrovirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Stellavirales; Astroviridae; Mamastrovirus,"Detection and Molecular Characterization of Animal Adenovirus and Astrovirus from Western Maharashtra, India",19-SEP-2023,Bovine astrovirus,genomic RNA,,bovine,India,taxon:1435485,,2019
116,OQ852915,"Bovine astrovirus isolate BAstV_IND_NIV1980037_2019 RNA-dependent RNA polymerase gene, partial cds",346,Bovine astrovirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Stellavirales; Astroviridae; Mamastrovirus,"Detection and Molecular Characterization of Animal Adenovirus and Astrovirus from Western Maharashtra, India",19-SEP-2023,Bovine astrovirus,genomic RNA,,bovine,India,taxon:1435485,,2019
117,OQ852914,"Bovine astrovirus isolate BAstV_IND_NIV198003_2019 RNA-dependent RNA polymerase gene, partial cds",325,Bovine astrovirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Stellavirales; Astroviridae; Mamastrovirus,"Detection and Molecular Characterization of Animal Adenovirus and Astrovirus from Western Maharashtra, India",19-SEP-2023,Bovine astrovirus,genomic RNA,,bovine,India,taxon:1435485,,2019
118,OR148666,MAG UNVERIFIED: Bovine astrovirus isolate NA4475 sequence,6198,Bovine astrovirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Stellavirales; Astroviridae; Mamastrovirus,Direct Submission,26-JUL-2023,Bovine astrovirus,genomic RNA,,Bos taurus breed Hanwoo,South Korea,taxon:1435485,,2022
119,OR148665,MAG UNVERIFIED: Bovine astrovirus isolate 86599 sequence,6198,Bovine astrovirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Stellavirales; Astroviridae; Mamastrovirus,Direct Submission,26-JUL-2023,Bovine astrovirus,genomic RNA,,Bos taurus breed Hanwoo,South Korea,taxon:1435485,,2022
120,OR148664,MAG UNVERIFIED: Bovine astrovirus isolate 73961 sequence,6289,Bovine astrovirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Stellavirales; Astroviridae; Mamastrovirus,Direct Submission,26-JUL-2023,Bovine astrovirus,genomic RNA,,Bos taurus breed Hanwoo,South Korea,taxon:1435485,,2022
121,OR148663,MAG UNVERIFIED: Bovine astrovirus isolate 71346 sequence,6254,Bovine astrovirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Stellavirales; Astroviridae; Mamastrovirus,Direct Submission,26-JUL-2023,Bovine astrovirus,genomic RNA,,Bos taurus breed Hanwoo,South Korea,taxon:1435485,,2022
122,OR148662,MAG UNVERIFIED: Bovine astrovirus isolate 53954 sequence,6197,Bovine astrovirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Stellavirales; Astroviridae; Mamastrovirus,Direct Submission,26-JUL-2023,Bovine astrovirus,genomic RNA,,Bos taurus breed Hanwoo,South Korea,taxon:1435485,,2022
123,OR148661,MAG UNVERIFIED: Bovine astrovirus isolate 18707 sequence,6198,Bovine astrovirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Stelpaviricetes; Stellavirales; Astroviridae; Mamastrovirus,Direct Submission,26-JUL-2023,Bovine astrovirus,genomic RNA,,Bos taurus breed Hanwoo,South Korea,taxon:1435485,,2022
