,accession,seq_definition,seq_length,GBSeq_organism,GBSeq_taxonomy,GBReference_title,Submission_Date,organism,mol_type,strain,host,country,db_xref,segment,collection_date
61,FJ422222,"Dugbe virus isolate DUGV_NJT247 segment S, complete sequence",428,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Amblyomma variegatum,Kenya,taxon:3052514,S,1999
62,FJ422221,"Dugbe virus isolate DUGV_NJT239 segment S, complete sequence",428,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Amblyomma gemma,Kenya,taxon:3052514,S,1999
63,FJ422220,"Dugbe virus isolate DUGV_NJT238 segment S, complete sequence",428,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Amblyomma gemma,Kenya,taxon:3052514,S,1999
64,FJ422219,"Dugbe virus isolate DUGV_NJT225 segment S, complete sequence",428,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Rhipicephalus pulchellus,Kenya,taxon:3052514,S,1999
65,FJ422218,"Dugbe virus isolate DUGV_NJT200 segment S, complete sequence",428,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Amblyomma gemma,Kenya,taxon:3052514,S,1999
66,FJ422217,"Dugbe virus isolate DUGV_NJT197 segment S, complete sequence",428,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Amblyomma gemma,Kenya,taxon:3052514,S,1999
67,FJ422216,"Dugbe virus isolate DUGV_NJT195 segment S, complete sequence",428,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Amblyomma gemma,Kenya,taxon:3052514,S,1999
68,FJ422215,"Dugbe virus isolate DUGV_NJT191 segment S, complete sequence",428,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Amblyomma gemma,Kenya,taxon:3052514,S,1999
69,FJ422214,"Dugbe virus isolate DUGV_NJT145 segment S, complete sequence",428,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Amblyomma gemma,Kenya,taxon:3052514,S,1999
70,FJ422263,"Dugbe virus isolate DUGV_NJT811 glycoprotein Gn precursor, gene, partial cds",308,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Amblyomma gemma,Kenya,taxon:3052514,M,1999
71,FJ422262,"Dugbe virus isolate DUGV_NJT751 glycoprotein Gn precursor, gene, partial cds",308,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Amblyomma variegatum,Kenya,taxon:3052514,M,1999
72,FJ422261,"Dugbe virus isolate DUGV_NJT740 glycoprotein Gn precursor, gene, partial cds",308,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Amblyomma gemma,Kenya,taxon:3052514,M,1999
73,FJ422260,"Dugbe virus isolate DUGV_DGT707 glycoprotein Gn precursor, gene, partial cds",308,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Amblyomma variegatum,Kenya,taxon:3052514,M,1999
74,FJ422259,"Dugbe virus isolate DUGV_NJT680 glycoprotein Gn precursor, gene, partial cds",308,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Amblyomma gemma,Kenya,taxon:3052514,M,1999
75,FJ422258,"Dugbe virus isolate DUGV_NJT636 glycoprotein Gn precursor, gene, partial cds",308,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Amblyomma gemma,Kenya,taxon:3052514,M,1999
76,FJ422257,"Dugbe virus isolate DUGV_NJT620 glycoprotein Gn precursor, gene, partial cds",308,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Amblyomma gemma,Kenya,taxon:3052514,M,1999
77,FJ422256,"Dugbe virus isolate DUGV_NJT577 glycoprotein Gn precursor, gene, partial cds",308,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Amblyomma variegatum,Kenya,taxon:3052514,M,1999
78,FJ422255,"Dugbe virus isolate DUGV_NJT545 glycoprotein Gn precursor, gene, partial cds",308,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Amblyomma gemma,Kenya,taxon:3052514,M,1999
79,FJ422254,"Dugbe virus isolate DUGV_NJT539 glycoprotein Gn precursor, gene, partial cds",308,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Amblyomma gemma,Kenya,taxon:3052514,M,1999
80,FJ422253,"Dugbe virus isolate DUGV_NJT503 glycoprotein Gn precursor, gene, partial cds",308,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Amblyomma lepidum,Kenya,taxon:3052514,M,1999
81,FJ422252,"Dugbe virus isolate DUGV_NJT490 glycoprotein Gn precursor, gene, partial cds",308,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Amblyomma gemma,Kenya,taxon:3052514,M,1999
82,FJ422251,"Dugbe virus isolate DUGV_NJT448 glycoprotein Gn precursor, gene, partial cds",308,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Amblyomma variegatum,Kenya,taxon:3052514,M,1999
83,FJ422250,"Dugbe virus isolate DUGV_NJT445 glycoprotein Gn precursor, gene, partial cds",308,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Rhipicephalus pulchellus,Kenya,taxon:3052514,M,1999
84,FJ422249,"Dugbe virus isolate DUGV_NJT296 glycoprotein Gn precursor, gene, partial cds",308,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Amblyomma lepidum,Kenya,taxon:3052514,M,1999
85,FJ422248,"Dugbe virus isolate DUGV_NJT276 glycoprotein Gn precursor, gene, partial cds",308,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Amblyomma gemma,Kenya,taxon:3052514,M,1999
86,FJ422247,"Dugbe virus isolate DUGV_NJT247 glycoprotein Gn precursor, gene, partial cds",308,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Amblyomma variegatum,Kenya,taxon:3052514,M,1999
87,FJ422246,"Dugbe virus isolate DUGV_NJT239 glycoprotein Gn precursor, gene, partial cds",308,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Amblyomma gemma,Kenya,taxon:3052514,M,1999
88,FJ422245,"Dugbe virus isolate DUGV_NJT238 glycoprotein Gn precursor, gene, partial cds",308,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Amblyomma gemma,Kenya,taxon:3052514,M,1999
89,FJ422244,"Dugbe virus isolate DUGV_NJT200 glycoprotein Gn precursor, gene, partial cds",308,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Amblyomma gemma,Kenya,taxon:3052514,M,1999
90,FJ422243,"Dugbe virus isolate DUGV_NJT197 glycoprotein Gn precursor, gene, partial cds",308,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Amblyomma gemma,Kenya,taxon:3052514,M,1999
91,FJ422242,"Dugbe virus isolate DUGV_NJT195 glycoprotein Gn precursor, gene, partial cds",308,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Amblyomma gemma,Kenya,taxon:3052514,M,1999
92,FJ422241,"Dugbe virus isolate DUGV_NJT191 glycoprotein Gn precursor, gene, partial cds",308,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Amblyomma gemma,Kenya,taxon:3052514,M,1999
93,FJ422240,"Dugbe virus isolate DUGV_NJT145 glycoprotein Gn precursor, gene, partial cds",308,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Amblyomma gemma,Kenya,taxon:3052514,M,1999
94,FJ422239,"Dugbe virus isolate DUGV_NJT130 glycoprotein Gn precursor, gene, partial cds",308,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,"Kupe virus, a new virus in the family bunyaviridae, genus nairovirus, kenya",17-JAN-2009,Orthonairovirus dugbeense,viral cRNA,,Amblyomma variegatum,Kenya,taxon:3052514,M,1999
95,AF014015,"Dugbe virus strain DUG KT281/75 nucleoprotein gene, partial cds",510,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,Direct Submission,27-AUG-1997,Orthonairovirus dugbeense,genomic RNA,DUG KT281/75,,,taxon:3052514,,
96,AF014014,"Dugbe virus strain DUG IbH 11480 nucleoprotein gene, partial cds",510,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,Direct Submission,27-AUG-1997,Orthonairovirus dugbeense,genomic RNA,DUG IbH 11480,,,taxon:3052514,,
97,AF014013,"Dugbe virus strain ArD 16769 nucleoprotein gene, partial cds",510,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,Direct Submission,27-AUG-1997,Orthonairovirus dugbeense,genomic RNA,ArD 16769,,,taxon:3052514,,
98,KU925457,"Orthonairovirus dugbeense strain Ib Ar 1792 segment S, partial sequence",1716,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,Genomic Characterization of the Genus Nairovirus (Family Bunyaviridae),29-JUN-2016,Orthonairovirus dugbeense,viral cRNA,Ib Ar 1792,Amblyomma variegatum,"Nigeria: University of Ibadan, Ibadan",taxon:3052514,S,1964
99,KU925456,"Orthonairovirus dugbeense strain Ib Ar 1792 segment M, partial sequence",4887,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,Genomic Characterization of the Genus Nairovirus (Family Bunyaviridae),29-JUN-2016,Orthonairovirus dugbeense,viral cRNA,Ib Ar 1792,Amblyomma variegatum,"Nigeria: University of Ibadan, Ibadan",taxon:3052514,M,1964
100,KU925455,"Orthonairovirus dugbeense strain Ib Ar 1792 segment L, partial sequence",12255,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,Genomic Characterization of the Genus Nairovirus (Family Bunyaviridae),29-JUN-2016,Orthonairovirus dugbeense,viral cRNA,Ib Ar 1792,Amblyomma variegatum,"Nigeria: University of Ibadan, Ibadan",taxon:3052514,L,1964
101,AF434165,"Dugbe virus isolate KT 281/75 segment S, complete sequence",1716,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,Dugbe nairovirus S segment: correction of published sequence and comparison of five isolates,02-FEB-2002,Orthonairovirus dugbeense,genomic RNA,,,,taxon:3052514,S,
102,AF434164,"Dugbe virus isolate IbAr 1792 segment S, complete sequence",1716,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,Dugbe nairovirus S segment: correction of published sequence and comparison of five isolates,02-FEB-2002,Orthonairovirus dugbeense,genomic RNA,,,,taxon:3052514,S,
103,AF434163,"Dugbe virus isolate IbH 11480 segment S, complete sequence",1716,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,Dugbe nairovirus S segment: correction of published sequence and comparison of five isolates,02-FEB-2002,Orthonairovirus dugbeense,genomic RNA,,,,taxon:3052514,S,
104,AF434162,"Dugbe virus isolate ArD 16095 segment S, complete sequence",1716,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,Dugbe nairovirus S segment: correction of published sequence and comparison of five isolates,02-FEB-2002,Orthonairovirus dugbeense,genomic RNA,,,,taxon:3052514,S,
105,AF434161,"Dugbe virus isolate ArD 44313 segment S, complete sequence",1716,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,Dugbe nairovirus S segment: correction of published sequence and comparison of five isolates,02-FEB-2002,Orthonairovirus dugbeense,genomic RNA,,,,taxon:3052514,S,
106,U15018,"Dugbe virus L protein gene, complete cds",12255,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,Large RNA segment of Dugbe nairovirus encodes the putative RNA polymerase,31-MAR-1995,Orthonairovirus dugbeense,genomic RNA,,,,taxon:3052514,,
107,M25150,"Dugbe virus S RNA segment encoding a nucleocapsid protein, complete cds",1712,Orthonairovirus dugbeense,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Orthonairovirus,Coding strategy of the S RNA segment of Dugbe virus (Nairovirus; Bunyaviridae),02-AUG-1993,Orthonairovirus dugbeense,genomic RNA,,,,taxon:3052514,,
