,accession,seq_definition,seq_length,GBSeq_organism,GBSeq_taxonomy,GBReference_title,Submission_Date,organism,mol_type,strain,host,country,db_xref,segment,collection_date
59,AJ245518,"human papillomavirus type 5 partial l1 gene, strain Pf5-1",419,Human papillomavirus 5,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Betapapillomavirus; Betapapillomavirus 1,Antibodies to human papillomavirus type 5 are generated in epidermal repair processes,12-DEC-1999,Human papillomavirus 5,genomic DNA,Pf5-1,,,taxon:333923,,
60,AJ245517,"human papillomavirus type 5 partial l1 gene, strain Pv5-2",419,Human papillomavirus 5,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Betapapillomavirus; Betapapillomavirus 1,Antibodies to human papillomavirus type 5 are generated in epidermal repair processes,12-DEC-1999,Human papillomavirus 5,genomic DNA,Pv5-2,,,taxon:333923,,
61,AJ245516,"human papillomavirus type 5 partial l1 gene, strain Pv5-1",419,Human papillomavirus 5,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Betapapillomavirus; Betapapillomavirus 1,Antibodies to human papillomavirus type 5 are generated in epidermal repair processes,12-DEC-1999,Human papillomavirus 5,genomic DNA,Pv5-1,,,taxon:333923,,
62,Z93815,Human papillomavirus DNA for L1 capsid gene exon,419,Human papillomavirus 5,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Betapapillomavirus; Betapapillomavirus 1,Title,08-JAN-1998,Human papillomavirus 5,genomic DNA,p5-22,Homo sapiens,,taxon:333923,,
63,Z93814,Human papillomavirus DNA for L1 capsid gene exon,419,Human papillomavirus 5,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Betapapillomavirus; Betapapillomavirus 1,Title,08-JAN-1998,Human papillomavirus 5,genomic DNA,p5-21,Homo sapiens,,taxon:333923,,
64,Z93813,Human papillomavirus DNA for L1 capsid gene exon,419,Human papillomavirus 5,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Betapapillomavirus; Betapapillomavirus 1,Title,08-JAN-1998,Human papillomavirus 5,genomic DNA,p5-20,Homo sapiens,,taxon:333923,,
65,Z93812,Human papillomavirus DNA for L1 capsid gene exon,419,Human papillomavirus 5,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Betapapillomavirus; Betapapillomavirus 1,Title,08-JAN-1998,Human papillomavirus 5,genomic DNA,p5-19,Homo sapiens,,taxon:333923,,
66,Z93811,Human papillomavirus DNA for L1 capsid gene exon,419,Human papillomavirus 5,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Betapapillomavirus; Betapapillomavirus 1,Title,08-JAN-1998,Human papillomavirus 5,genomic DNA,p5-18,Homo sapiens,,taxon:333923,,
67,Z93810,Human papillomavirus DNA for L1 capsid gene exon,419,Human papillomavirus 5,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Betapapillomavirus; Betapapillomavirus 1,Title,08-JAN-1998,Human papillomavirus 5,genomic DNA,p5-17,Homo sapiens,,taxon:333923,,
68,Z93809,Human papillomavirus DNA for L1 capsid gene exon,419,Human papillomavirus 5,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Betapapillomavirus; Betapapillomavirus 1,Title,08-JAN-1998,Human papillomavirus 5,genomic DNA,p5-16,Homo sapiens,,taxon:333923,,
69,Z93808,Human papillomavirus DNA for L1 capsid gene exon,419,Human papillomavirus 5,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Betapapillomavirus; Betapapillomavirus 1,Title,08-JAN-1998,Human papillomavirus 5,genomic DNA,p5-15,Homo sapiens,,taxon:333923,,
70,Z93807,Human papillomavirus DNA for L1 capsid gene exon,419,Human papillomavirus 5,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Betapapillomavirus; Betapapillomavirus 1,Title,08-JAN-1998,Human papillomavirus 5,genomic DNA,p5-14,Homo sapiens,,taxon:333923,,
71,Z93806,Human papillomavirus DNA for L1 capsid gene exon,419,Human papillomavirus 5,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Betapapillomavirus; Betapapillomavirus 1,Title,08-JAN-1998,Human papillomavirus 5,genomic DNA,p5-13,Homo sapiens,,taxon:333923,,
72,Z93805,Human papillomavirus DNA for L1 capsid gene exon,419,Human papillomavirus 5,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Betapapillomavirus; Betapapillomavirus 1,Title,08-JAN-1998,Human papillomavirus 5,genomic DNA,p5-12,Homo sapiens,,taxon:333923,,
73,Z93804,Human papillomavirus DNA for L1 capsid gene exon,419,Human papillomavirus 5,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Betapapillomavirus; Betapapillomavirus 1,Title,08-JAN-1998,Human papillomavirus 5,genomic DNA,P5-11,Homo sapiens,,taxon:333923,,
74,Z93803,Human papillomavirus DNA for L1 capsid gene exon,419,Human papillomavirus 5,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Betapapillomavirus; Betapapillomavirus 1,Title,08-JAN-1998,Human papillomavirus 5,genomic DNA,P5-10,Homo sapiens,,taxon:333923,,
75,X74620,Human papillomavirus type 5 genes E6 and E7,1257,Human papillomavirus 5,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Betapapillomavirus; Betapapillomavirus 1,Genetic heterogeneity of oncogenic human papillomavirus type 5 (HPV5) and phylogeny of HPV5 variants associated with epidermodysplasia verruciformis,09-SEP-1993,Human papillomavirus 5,genomic DNA,,,,taxon:333923,,
76,X74619,Human papillomavirus type 5 genes E6 and E7,1257,Human papillomavirus 5,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Betapapillomavirus; Betapapillomavirus 1,Genetic heterogeneity of oncogenic human papillomavirus type 5 (HPV5) and phylogeny of HPV5 variants associated with epidermodysplasia verruciformis,24-NOV-1993,Human papillomavirus 5,genomic DNA,,,,taxon:333923,,
77,X74622,Human papillomavirus type 5 genes E6 and E7,1257,Human papillomavirus 5,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Betapapillomavirus; Betapapillomavirus 1,Genetic heterogeneity of oncogenic human papillomavirus type 5 (HPV5) and phylogeny of HPV5 variants associated with epidermodysplasia verruciformis,24-NOV-1993,Human papillomavirus 5,genomic DNA,,,,taxon:333923,,
78,X74621,Human papillomavirus type 5 genes E6 and E7,1257,Human papillomavirus 5,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Betapapillomavirus; Betapapillomavirus 1,Genetic heterogeneity of oncogenic human papillomavirus type 5 (HPV5) and phylogeny of HPV5 variants associated with epidermodysplasia verruciformis,09-SEP-1993,Human papillomavirus 5,genomic DNA,,,,taxon:333923,,
79,X74618,Human papillomavirus type 5 genes E6 and E7,1257,Human papillomavirus 5,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Betapapillomavirus; Betapapillomavirus 1,Genetic heterogeneity of oncogenic human papillomavirus type 5 (HPV5) and phylogeny of HPV5 variants associated with epidermodysplasia verruciformis,09-SEP-1993,Human papillomavirus 5,genomic DNA,,,,taxon:333923,,
80,OR667498,"Alphapapillomavirus 6 isolate IR-98 major capsid protein L1 (L1) gene, partial cds",139,Alphapapillomavirus 6,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Alphapapillomavirus,Direct Submission,04-NOV-2023,Alphapapillomavirus 6,genomic DNA,,Homo sapiens,Iran,taxon:337050,,2021
81,OR667497,"Alphapapillomavirus 6 isolate IR-84 major capsid protein L1 (L1) gene, partial cds",139,Alphapapillomavirus 6,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Alphapapillomavirus,Direct Submission,04-NOV-2023,Alphapapillomavirus 6,genomic DNA,,Homo sapiens,Iran,taxon:337050,,2021
82,OR667496,"Alphapapillomavirus 6 isolate IR-83 major capsid protein L1 (L1) gene, partial cds",139,Alphapapillomavirus 6,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Alphapapillomavirus,Direct Submission,04-NOV-2023,Alphapapillomavirus 6,genomic DNA,,Homo sapiens,Iran,taxon:337050,,2021
83,OR667495,"Alphapapillomavirus 6 isolate IR-77 major capsid protein L1 (L1) gene, partial cds",139,Alphapapillomavirus 6,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Alphapapillomavirus,Direct Submission,04-NOV-2023,Alphapapillomavirus 6,genomic DNA,,Homo sapiens,Iran,taxon:337050,,2021
84,OR667494,"Alphapapillomavirus 6 isolate IR-44 major capsid protein L1 (L1) gene, partial cds",139,Alphapapillomavirus 6,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Alphapapillomavirus,Direct Submission,04-NOV-2023,Alphapapillomavirus 6,genomic DNA,,Homo sapiens,Iran,taxon:337050,,2021
85,OR667493,"Alphapapillomavirus 6 isolate IR-43 major capsid protein L1 (L1) gene, partial cds",139,Alphapapillomavirus 6,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Alphapapillomavirus,Direct Submission,04-NOV-2023,Alphapapillomavirus 6,genomic DNA,,Homo sapiens,Iran,taxon:337050,,2021
86,OR667492,"Alphapapillomavirus 6 isolate IR-38 major capsid protein L1 (L1) gene, partial cds",139,Alphapapillomavirus 6,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Alphapapillomavirus,Direct Submission,04-NOV-2023,Alphapapillomavirus 6,genomic DNA,,Homo sapiens,Iran,taxon:337050,,2021
87,OR667491,"Alphapapillomavirus 6 isolate IR-23 major capsid protein L1 (L1) gene, partial cds",139,Alphapapillomavirus 6,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Alphapapillomavirus,Direct Submission,04-NOV-2023,Alphapapillomavirus 6,genomic DNA,,Homo sapiens,Iran,taxon:337050,,2021
88,OR667490,"Alphapapillomavirus 6 isolate IR-20 major capsid protein L1 (L1) gene, partial cds",139,Alphapapillomavirus 6,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Alphapapillomavirus,Direct Submission,04-NOV-2023,Alphapapillomavirus 6,genomic DNA,,Homo sapiens,Iran,taxon:337050,,2021
89,OR667489,"Alphapapillomavirus 6 isolate IR-19 major capsid protein L1 (L1) gene, partial cds",139,Alphapapillomavirus 6,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Alphapapillomavirus,Direct Submission,04-NOV-2023,Alphapapillomavirus 6,genomic DNA,,Homo sapiens,Iran,taxon:337050,,2021
90,OR667488,"Alphapapillomavirus 6 isolate IR-18 major capsid protein L1 (L1) gene, partial cds",139,Alphapapillomavirus 6,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Alphapapillomavirus,Direct Submission,04-NOV-2023,Alphapapillomavirus 6,genomic DNA,,Homo sapiens,Iran,taxon:337050,,2021
91,OP971099,"Alphapapillomavirus 6 isolate UC137_LW_V2, complete genome",7859,Alphapapillomavirus 6,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Alphapapillomavirus,Human papillomavirus genomes in the genital tract of South African adolescent females in relation to vaginal microbiome and cytokine concentrations,14-JAN-2023,Alphapapillomavirus 6,genomic DNA,,Homo sapiens,South Africa,taxon:337050,,29-May-2017
92,OP971053,"Alphapapillomavirus 6 isolate UC094_LW_V3, complete genome",7859,Alphapapillomavirus 6,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Alphapapillomavirus,Human papillomavirus genomes in the genital tract of South African adolescent females in relation to vaginal microbiome and cytokine concentrations,14-JAN-2023,Alphapapillomavirus 6,genomic DNA,,Homo sapiens,South Africa,taxon:337050,,23-May-2017
93,OP971031,"Alphapapillomavirus 6 isolate UC139_LW_V1, complete genome",7863,Alphapapillomavirus 6,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Alphapapillomavirus,Human papillomavirus genomes in the genital tract of South African adolescent females in relation to vaginal microbiome and cytokine concentrations,14-JAN-2023,Alphapapillomavirus 6,genomic DNA,,Homo sapiens,South Africa,taxon:337050,,27-Feb-2017
94,OP970965,"MAG: Alphapapillomavirus 6 isolate UC022_LW_V2, complete genome",7863,Alphapapillomavirus 6,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Alphapapillomavirus,Human papillomavirus genomes in the genital tract of South African adolescent females in relation to vaginal microbiome and cytokine concentrations,08-JAN-2023,Alphapapillomavirus 6,genomic DNA,,Homo sapiens,South Africa,taxon:337050,,29-Jul-2016
95,MK144144,"UNVERIFIED: Alphapapillomavirus 6 isolate jp152 major capsid protein-like gene, partial sequence",406,Alphapapillomavirus 6,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Alphapapillomavirus,Direct Submission,12-JUN-2019,Alphapapillomavirus 6,genomic DNA,,,India,taxon:337050,,26-Mar-2017
96,KX446975,"Alphapapillomavirus 6 isolate MJR19 nonfunctional major capsid protein L1 (L1) gene, partial sequence",112,Alphapapillomavirus 6,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Alphapapillomavirus,HPV types and intratypic variants associated with cervical lesions in a sample of Tunisian women,08-FEB-2017,Alphapapillomavirus 6,genomic DNA,,Homo sapiens,Tunisia,taxon:337050,,2015
97,PP093687,MAG: Human papillomavirus type 54 isolate M-EX-C-12 genomic sequence,7717,Human papillomavirus type 54,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Alphapapillomavirus; Alphapapillomavirus 13,Direct Submission,11-FEB-2024,Human papillomavirus type 54,genomic DNA,,Homo sapiens,South Korea,taxon:1671798,,16-Sep-2000
98,PP093683,MAG: Human papillomavirus type 54 isolate M-E-C-7 genomic sequence,7717,Human papillomavirus type 54,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Alphapapillomavirus; Alphapapillomavirus 13,Direct Submission,11-FEB-2024,Human papillomavirus type 54,genomic DNA,,Homo sapiens,South Korea,taxon:1671798,,16-Sep-2000
99,OP712088,"Human papillomavirus type 54 isolate V523E15_HPV54, complete genome",7760,Human papillomavirus type 54,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Alphapapillomavirus; Alphapapillomavirus 13,Direct Submission,24-NOV-2023,Human papillomavirus type 54,genomic DNA,,Homo sapiens,Togo,taxon:1671798,,Aug-2017
100,OP712034,"Human papillomavirus type 54 isolate V523E03_HPV54, complete genome",7760,Human papillomavirus type 54,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Alphapapillomavirus; Alphapapillomavirus 13,Direct Submission,24-NOV-2023,Human papillomavirus type 54,genomic DNA,,Homo sapiens,Togo,taxon:1671798,,Aug-2017
101,OP971064,"Human papillomavirus type 54 isolate UC137_LW_V2, complete genome",7717,Human papillomavirus type 54,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Alphapapillomavirus; Alphapapillomavirus 13,Human papillomavirus genomes in the genital tract of South African adolescent females in relation to vaginal microbiome and cytokine concentrations,14-JAN-2023,Human papillomavirus type 54,genomic DNA,,Homo sapiens,South Africa,taxon:1671798,,29-May-2017
102,OP971049,"Human papillomavirus type 54 isolate UC094_LW_V2, complete genome",7776,Human papillomavirus type 54,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Papovaviricetes; Zurhausenvirales; Papillomaviridae; Firstpapillomavirinae; Alphapapillomavirus; Alphapapillomavirus 13,Human papillomavirus genomes in the genital tract of South African adolescent females in relation to vaginal microbiome and cytokine concentrations,14-JAN-2023,Human papillomavirus type 54,genomic DNA,,Homo sapiens,South Africa,taxon:1671798,,02-Feb-2017
