PQ187632,"Human coronavirus OC43 isolate HCoV-OC43/1822/Singapore/2010, complete genome",Human coronavirus OC43,30712,Human coronavirus OC43 (HCoV-OC43),27-Oct-2010,HCoV-OC43/1822/Singapore/2010
PQ187631,"Human coronavirus OC43 isolate HCoV-OC43/1262/Singapore/2010, complete genome",Human coronavirus OC43,30741,Human coronavirus OC43 (HCoV-OC43),15-Apr-2010,HCoV-OC43/1262/Singapore/2010
PQ187630,"Human coronavirus OC43 isolate HCoV-OC43/1067/Singapore/2010, complete genome",Human coronavirus OC43,30709,Human coronavirus OC43 (HCoV-OC43),01-Feb-2010,HCoV-OC43/1067/Singapore/2010
PQ187629,"Human coronavirus OC43 isolate HCoV-OC43/867/Singapore/2009, complete genome",Human coronavirus OC43,30738,Human coronavirus OC43 (HCoV-OC43),07-Dec-2009,HCoV-OC43/867/Singapore/2009
PQ187628,"Human coronavirus NL63 isolate HCoV-NL63/6041K/Tanzania/2017, complete genome",Human coronavirus NL63,27567,Human coronavirus NL63 (HCoV-NL63),01-Feb-2017,HCoV-NL63/6041K/Tanzania/2017
PQ187627,"Human coronavirus NL63 isolate HCoV-NL63/2167M/Tanzania/2018, complete genome",Human coronavirus NL63,27543,Human coronavirus NL63 (HCoV-NL63),14-Feb-2018,HCoV-NL63/2167M/Tanzania/2018
PQ187626,"Human coronavirus NL63 isolate HCoV-NL63/276M/Tanzania/2018, complete genome",Human coronavirus NL63,27551,Human coronavirus NL63 (HCoV-NL63),08-Jan-2018,HCoV-NL63/276M/Tanzania/2018
PQ187625,"Human coronavirus NL63 isolate HCoV-NL63/1861/Singapore/2010, complete genome",Human coronavirus NL63,27531,Human coronavirus NL63 (HCoV-NL63),23-Nov-2010,HCoV-NL63/1861/Singapore/2010
PQ187624,"Human coronavirus NL63 isolate HCoV-NL63/1595/Singapore/2010, complete genome",Human coronavirus NL63,27530,Human coronavirus NL63 (HCoV-NL63),04-Aug-2010,HCoV-NL63/1595/Singapore/2010
PQ187623,"Human coronavirus NL63 isolate HCoV-NL63/704/Singapore/2009, complete genome",Human coronavirus NL63,27531,Human coronavirus NL63 (HCoV-NL63),28-Oct-2009,HCoV-NL63/704/Singapore/2009
PQ187622,"Human coronavirus NL63 isolate HCoV-NL63/701/Singapore/2009, complete genome",Human coronavirus NL63,27531,Human coronavirus NL63 (HCoV-NL63),27-Oct-2009,HCoV-NL63/701/Singapore/2009
PQ187621,"Human coronavirus NL63 isolate HCoV-NL63/299/Singapore/2008, complete genome",Human coronavirus NL63,27553,Human coronavirus NL63 (HCoV-NL63),25-Sep-2008,HCoV-NL63/299/Singapore/2008
PQ187620,"Human coronavirus HKU1 isolate HCoV-HKU1/6025K/Tanzania/2016, complete genome",Human coronavirus HKU1,29927,Human coronavirus HKU1 (HCoV-HKU1),05-Dec-2016,HCoV-HKU1/6025K/Tanzania/2016
PQ187619,"Human coronavirus HKU1 isolate HCoV-HKU1/2875/Singapore/2012, complete genome",Human coronavirus HKU1,29920,Human coronavirus HKU1 (HCoV-HKU1),30-May-2012,HCoV-HKU1/2875/Singapore/2012
PQ187618,"Human coronavirus HKU1 isolate HCoV-HKU1/1902/Singapore/2010, complete genome",Human coronavirus HKU1,29900,Human coronavirus HKU1 (HCoV-HKU1),09-Dec-2010,HCoV-HKU1/1902/Singapore/2010
PQ187617,"Human coronavirus HKU1 isolate HCoV-HKU1/1587/Singapore/2010, complete genome",Human coronavirus HKU1,29920,Human coronavirus HKU1 (HCoV-HKU1),04-Aug-2010,HCoV-HKU1/1587/Singapore/2010
PQ187616,"Human coronavirus 229E isolate HCoV-229E/4033K/Tanzania/2017, complete genome",Human coronavirus 229E,27271,Human coronavirus 229E,09-Jan-2017,HCoV-229E/4033K/Tanzania/2017
PQ187615,"Human coronavirus 229E isolate HCoV-229E/2615/Singapore/2011, complete genome",Human coronavirus 229E,27272,Human coronavirus 229E,10-Nov-2011,HCoV-229E/2615/Singapore/2011
PQ187614,"Human coronavirus 229E isolate HCoV-229E/2613/Singapore/2011, complete genome",Human coronavirus 229E,27279,Human coronavirus 229E,10-Nov-2011,HCoV-229E/2613/Singapore/2011
PQ187613,"Human coronavirus 229E isolate HCoV-229E/2326/Singapore/2011, complete genome",Human coronavirus 229E,27278,Human coronavirus 229E,30-Jun-2011,HCoV-229E/2326/Singapore/2011
PQ187612,"Human coronavirus 229E isolate HCoV-229E/2277/Singapore/2011, complete genome",Human coronavirus 229E,27275,Human coronavirus 229E,15-Jun-2011,HCoV-229E/2277/Singapore/2011
PQ187611,"Human coronavirus 229E isolate HCoV-229E/1340/Singapore/2010, complete genome",Human coronavirus 229E,27284,Human coronavirus 229E,17-May-2010,HCoV-229E/1340/Singapore/2010
PQ187610,"Human coronavirus 229E isolate HCoV-229E/1197/Singapore/2010, complete genome",Human coronavirus 229E,27272,Human coronavirus 229E,06-Apr-2010,HCoV-229E/1197/Singapore/2010
PQ187609,"Human coronavirus 229E isolate HCoV-229E/140M/Tanzania/2017, complete genome",Human coronavirus 229E,27273,Human coronavirus 229E,06-Jun-2017,HCoV-229E/140M/Tanzania/2017
PQ243243,"Human coronavirus 229E isolate HKU-240824-001, complete genome",Human coronavirus 229E,27317,Human coronavirus 229E,2020,HKU-240824-001
PP421221,"Betacoronavirus Erinaceus isolate EriCoV/RU/MOW15-2/2022, complete genome",Betacoronavirus Erinaceus,30315,Betacoronavirus Erinaceus,03-Jul-2022,EriCoV/RU/MOW15-2/2022
PP421220,"Betacoronavirus Erinaceus isolate EriCoV/RU/MOW15-1/2022, complete genome",Betacoronavirus Erinaceus,30315,Betacoronavirus Erinaceus,03-Jul-2022,EriCoV/RU/MOW15-1/2022
MT985161,"Porcine deltacoronavirus isolate SCCZ18-160, complete genome",Porcine deltacoronavirus,25402,Porcine deltacoronavirus,25-Jun-2020,SCCZ18-160
MT985160,"Porcine deltacoronavirus isolate SCCZ18-140, complete genome",Porcine deltacoronavirus,25402,Porcine deltacoronavirus,30-Apr-2020,SCCZ18-140
MT985159,"Porcine deltacoronavirus isolate SCCZ18-101, complete genome",Porcine deltacoronavirus,25402,Porcine deltacoronavirus,16-Nov-2019,SCCZ18-101
MT985158,"Porcine deltacoronavirus isolate SCCZ18-73, complete genome",Porcine deltacoronavirus,25402,Porcine deltacoronavirus,23-Mar-2019,SCCZ18-73
MT985157,"Porcine deltacoronavirus isolate SCCZ18-10, complete genome",Porcine deltacoronavirus,25402,Porcine deltacoronavirus,13-Sep-2018,SCCZ18-10
MT985156,"Porcine deltacoronavirus isolate SCCZ18, complete genome",Porcine deltacoronavirus,25402,Porcine deltacoronavirus,01-Jun-2018,SCCZ18
PP397109,"Deltacoronavirus sp. isolate A/black-headed_gull/Qinghai/2021, complete genome",Deltacoronavirus sp.,25966,Deltacoronavirus sp.,2021-08,A/black-headed_gull/Qinghai/2021
PQ179480,"Porcine epidemic diarrhea virus strain SX0818-2022, complete genome",Porcine epidemic diarrhea virus,27713,Porcine epidemic diarrhea virus (PEDV),2022,Unknown
OR371530,"Human coronavirus OC43 isolate HCoV-OC43/IDF-IPP13580, complete genome",Human coronavirus OC43,30726,Human coronavirus OC43 (HCoV-OC43),2023-01-11,HCoV-OC43/IDF-IPP13580
PQ141088,"Porcine epidemic diarrhea virus strain OH-24-5439, complete genome",Porcine epidemic diarrhea virus,28038,Porcine epidemic diarrhea virus (PEDV),03-Mar-2024,Unknown
PP746504,"Rhinacovirus sp. isolate Rt22QT46R, complete genome",Rhinacovirus sp.,27129,Rhinacovirus sp.,02-Nov-2022,Rt22QT46R
PP746503,"Rhinacovirus sp. isolate Rp22DB167R, complete genome",Rhinacovirus sp.,27149,Rhinacovirus sp.,26-Jun-2022,Rp22DB167R
PP746502,"Rhinacovirus sp. isolate Ra22DB163R, complete genome",Rhinacovirus sp.,27130,Rhinacovirus sp.,26-Jun-2022,Ra22DB163R
PP746501,"Rhinacovirus sp. isolate Ra22DB107R, complete genome",Rhinacovirus sp.,27137,Rhinacovirus sp.,24-Jun-2022,Ra22DB107R
PP746500,"Rhinacovirus sp. isolate Rt22CB395R, complete genome",Rhinacovirus sp.,27165,Rhinacovirus sp.,28-Feb-2022,Rt22CB395R
PQ189446,"Transmissible gastroenteritis virus strain Ly23, complete genome",Transmissible gastroenteritis virus,28513,Transmissible gastroenteritis virus,2023,Unknown
PQ178996,"Infectious bronchitis virus isolate IBV/Korea/109/2011, complete genome",Infectious bronchitis virus,27605,Infectious bronchitis virus,25-Jul-2011,IBV/Korea/109/2011
PQ181669,"Porcine epidemic diarrhea virus isolate C17, complete genome",Porcine epidemic diarrhea virus,28034,Porcine epidemic diarrhea virus (PEDV),May-2015,C17
PP974704,"Betacoronavirus sp. isolate GS-56, complete genome",Betacoronavirus sp.,31271,Betacoronavirus sp.,2022,GS-56
PP974703,"Alphacoronavirus sp. isolate TC-14, complete genome",Alphacoronavirus sp.,27173,Alphacoronavirus sp.,2022,TC-14
PP273188,"UNVERIFIED: Chaerephon bat coronavirus isolate 9A/Kenya/BAT1313/2015, complete genome",Chaerephon bat coronavirus,28111,Chaerephon bat coronavirus,2015,9A/Kenya/BAT1313/2015
PP273187,"Chaerephon bat coronavirus isolate 8C/Kenya/BAT1462/2015, complete genome",Chaerephon bat coronavirus,27972,Chaerephon bat coronavirus,2015,8C/Kenya/BAT1462/2015
PP273186,"UNVERIFIED: Chaerephon bat coronavirus isolate 8B/Kenya/BAT2481/2015, complete genome",Chaerephon bat coronavirus,27956,Chaerephon bat coronavirus,2015,8B/Kenya/BAT2481/2015
PP273185,"Mops bat coronavirus isolate 8A/Kenya/BAT1545/2015, complete genome",Mops bat coronavirus,28146,Mops bat coronavirus,2015,8A/Kenya/BAT1545/2015
PP273184,"UNVERIFIED: Triaenops bat coronavirus isolate 7A/Kenya/BFS096/2015, complete genome",Triaenops bat coronavirus,28229,Triaenops bat coronavirus,2015,7A/Kenya/BFS096/2015
PP273183,"Otomops bat coronavirus isolate 6B/Kenya/BAT0802/2015, complete genome",Otomops bat coronavirus,28063,Otomops bat coronavirus,2015,6B/Kenya/BAT0802/2015
PP273182,"Otomops bat coronavirus isolate 6A/Kenya/BAT0810/2015, complete genome",Otomops bat coronavirus,28742,Otomops bat coronavirus,2015,6A/Kenya/BAT0810/2015
PP273181,"UNVERIFIED: Eidolon bat coronavirus isolate 5C/Kenya/BAT1989/2015, complete genome",Eidolon bat coronavirus,26023,Eidolon bat coronavirus,2015,5C/Kenya/BAT1989/2015
PP273180,"Eidolon bat coronavirus isolate 5B/Kenya/BAT1994/2015, complete genome",Eidolon bat coronavirus,29061,Eidolon bat coronavirus,2015,5B/Kenya/BAT1994/2015
PP273179,"Eidolon bat coronavirus isolate 5A/Kenya/BAT594/2015, complete genome",Eidolon bat coronavirus,29085,Eidolon bat coronavirus,2015,5A/Kenya/BAT594/2015
PP273178,"Miniopterus bat coronavirus isolate 4D/Kenya/BFS126/2015, complete genome",Miniopterus bat coronavirus,28849,Miniopterus bat coronavirus,2015,4D/Kenya/BFS126/2015
PP273177,"Miniopterus bat coronavirus isolate 4C/Kenya/BAT2988/2015, complete genome",Miniopterus bat coronavirus,29195,Miniopterus bat coronavirus,2015,4C/Kenya/BAT2988/2015
PP273176,"Miniopterus bat coronavirus isolate 4B/Kenya/BAT2987/2015, complete genome",Miniopterus bat coronavirus,29695,Miniopterus bat coronavirus,2015,4B/Kenya/BAT2987/2015
PP273175,"Miniopterus bat coronavirus isolate 4A/Kenya/BAT0740/2015, complete genome",Miniopterus bat coronavirus,28648,Miniopterus bat coronavirus,2015,4A/Kenya/BAT0740/2015
PP273174,"Rousettus bat coronavirus isolate 3A/Kenya/BAT20/2015, complete genome",Rousettus bat coronavirus,30248,Rousettus bat coronavirus,2015,3A/Kenya/BAT20/2015
PP273172,"UNVERIFIED: Cardioderma bat coronavirus isolate 2A/Kenya/BAT2621/2015, complete genome",Cardioderma bat coronavirus,30110,Cardioderma bat coronavirus,2015,2A/Kenya/BAT2621/2015
PP273171,"Hipposideros bat coronavirus isolate 1A/Kenya/BAT2430/2015, complete genome",Hipposideros bat coronavirus,30576,Hipposideros bat coronavirus,2015,1A/Kenya/BAT2430/2015
PQ037249,"Human coronavirus HKU1 isolate HCoV-HKU1/USA/MD-ARIA-08225/2023, complete genome",Human coronavirus HKU1,29740,Human coronavirus HKU1 (HCoV-HKU1),2023-04,HCoV-HKU1/USA/MD-ARIA-08225/2023
PQ037248,"Human coronavirus HKU1 isolate HCoV-HKU1/USA/MD-ARIA-08213/2023, complete genome",Human coronavirus HKU1,29734,Human coronavirus HKU1 (HCoV-HKU1),2023-04,HCoV-HKU1/USA/MD-ARIA-08213/2023
PQ037247,"Human coronavirus 229E isolate HCoV-229E/USA/MD-ARIA-07582/2023, complete genome",Human coronavirus 229E,27228,Human coronavirus 229E,2023-04,HCoV-229E/USA/MD-ARIA-07582/2023
PQ037246,"Human coronavirus 229E isolate HCoV-229E/USA/MD-ARIA-07561/2023, complete genome",Human coronavirus 229E,27235,Human coronavirus 229E,2023-04,HCoV-229E/USA/MD-ARIA-07561/2023
PQ037245,"Human coronavirus 229E isolate HCoV-229E/USA/MD-ARIA-07489/2023, complete genome",Human coronavirus 229E,27260,Human coronavirus 229E,2023-04,HCoV-229E/USA/MD-ARIA-07489/2023
PQ037244,"Human coronavirus 229E isolate HCoV-229E/USA/MD-ARIA-07484/2023, complete genome",Human coronavirus 229E,27254,Human coronavirus 229E,2023-04,HCoV-229E/USA/MD-ARIA-07484/2023
PQ037243,"Human coronavirus NL63 isolate HCoV-NL63/USA/MD-ARIA-07276/2023, complete genome",Human coronavirus NL63,27534,Human coronavirus NL63 (HCoV-NL63),2023-03,HCoV-NL63/USA/MD-ARIA-07276/2023
PQ037242,"Human coronavirus OC43 isolate HCoV-OC43/USA/MD-ARIA-07265/2023, complete genome",Human coronavirus OC43,30736,Human coronavirus OC43 (HCoV-OC43),2023-03,HCoV-OC43/USA/MD-ARIA-07265/2023
PQ037240,"Human coronavirus NL63 isolate HCoV-NL63/USA/MD-ARIA-07189/2023, complete genome",Human coronavirus NL63,27533,Human coronavirus NL63 (HCoV-NL63),2023-03,HCoV-NL63/USA/MD-ARIA-07189/2023
PP373115,"Infectious bronchitis virus isolate IBV/Ck/Can/21-2455844, complete genome",Infectious bronchitis virus,27667,Infectious bronchitis virus,2021,IBV/Ck/Can/21-2455844
MN723544,"Middle East respiratory syndrome-related coronavirus isolate Hu/Riyadh-KSA-18013832/2018, complete genome",Middle East respiratory syndrome-related coronavirus,30123,Middle East respiratory syndrome-related coronavirus (MERS-CoV),30-Aug-2018,Hu/Riyadh-KSA-18013832/2018
MK462253,"Middle East respiratory syndrome-related coronavirus strain Hu/Riyadh-KSA-18013832/2018, complete genome",Middle East respiratory syndrome-related coronavirus,30118,Middle East respiratory syndrome-related coronavirus (MERS-CoV),30-Aug-2018,Unknown
PQ000331,"Swine acute diarrhea syndrome coronavirus isolate SADS-CoV-GD-1, complete genome",Swine acute diarrhea syndrome coronavirus,27165,Swine acute diarrhea syndrome coronavirus,Aug-2022,SADS-CoV-GD-1
PQ014389,"Porcine epidemic diarrhea virus strain CH-JX-2024, complete genome",Porcine epidemic diarrhea virus,28072,Porcine epidemic diarrhea virus (PEDV),14-Apr-2024,Unknown
PP998011,"Porcine deltacoronavirus isolate GX2024-2, complete genome",Porcine deltacoronavirus,25355,Porcine deltacoronavirus,Jan-2024,GX2024-2
PP998010,"Porcine deltacoronavirus isolate GX2023-1, complete genome",Porcine deltacoronavirus,25422,Porcine deltacoronavirus,Feb-2023,GX2023-1
PP998009,"Porcine epidemic diarrhea virus isolate GX4/2023, complete genome",Porcine epidemic diarrhea virus,28036,Porcine epidemic diarrhea virus (PEDV),Jan-2023,GX4/2023
PP987385,"Porcine epidemic diarrhea virus isolate VRL 27-Apr-2023, complete genome",Porcine epidemic diarrhea virus,28081,Porcine epidemic diarrhea virus (PEDV),2023,VRL 27-Apr-2023
PP987313,"Infectious bronchitis virus isolate ck/CH/LAH/08I, complete genome",Infectious bronchitis virus,27682,Infectious bronchitis virus,2008,ck/CH/LAH/08I
OQ129480,"UNVERIFIED: Porcine epidemic diarrhea virus isolate SD22-2, complete genome",Porcine epidemic diarrhea virus,27932,Porcine epidemic diarrhea virus (PEDV),24-Feb-2022,SD22-2
LC830477,"Bovine coronavirus BCoV/bovine/Chiba/27-1/2022 RNA, complete genome",Bovine coronavirus,31012,Bovine coronavirus,2022-05,BCoV/bovine/Chiba/27-1/2022
LC830476,"Bovine coronavirus BCoV/bovine/Chiba/25-1/2022 RNA, complete genome",Bovine coronavirus,31012,Bovine coronavirus,2022-03,BCoV/bovine/Chiba/25-1/2022
ON936275,"Porcine deltacoronavirus isolate CZ2020-F100, complete genome",Porcine deltacoronavirus,25423,Porcine deltacoronavirus,2020,CZ2020-F100
ON936274,"Porcine deltacoronavirus isolate CZ2020-F80, complete genome",Porcine deltacoronavirus,25422,Porcine deltacoronavirus,2020,CZ2020-F80
OR502444,"Bovine coronavirus isolate BC47, complete genome",Bovine coronavirus,31016,Bovine coronavirus,May-2023,BC47
OR502443,"Bovine coronavirus isolate BC39, complete genome",Bovine coronavirus,31016,Bovine coronavirus,May-2023,BC39
OR502442,"Bovine coronavirus isolate BC18, complete genome",Bovine coronavirus,31038,Bovine coronavirus,Mar-2021,BC18
OR502441,"Bovine coronavirus isolate BC9, complete genome",Bovine coronavirus,31017,Bovine coronavirus,Mar-2021,BC9
OR502440,"Bovine coronavirus isolate BC8, complete genome",Bovine coronavirus,31016,Bovine coronavirus,Mar-2021,BC8
PP908789,"Feline coronavirus isolate FCoV/Thailand/CU27724/2021, complete genome",Feline coronavirus,29055,Feline coronavirus,Aug-2021,FCoV/Thailand/CU27724/2021
PP908788,"Feline coronavirus isolate FCoV/Thailand/CU27528/2021, complete genome",Feline coronavirus,28717,Feline coronavirus,Jul-2021,FCoV/Thailand/CU27528/2021
LC823193,"Human coronavirus OC43 HCoVOC43_Fukushima_OH212_2023 DNA, nearly complete genome",Human coronavirus OC43,30711,Human coronavirus OC43 (HCoV-OC43),2023,HCoVOC43_Fukushima_OH212_2023
LC823192,"Human coronavirus OC43 HCoVOC43_Fukushima_OH207_2023 DNA, nearly complete genome",Human coronavirus OC43,30711,Human coronavirus OC43 (HCoV-OC43),2023,HCoVOC43_Fukushima_OH207_2023
LC823191,"Human coronavirus OC43 HCoVOC43_Fukushima_HR137_2021 DNA, nearly complete genome",Human coronavirus OC43,30728,Human coronavirus OC43 (HCoV-OC43),2021,HCoVOC43_Fukushima_HR137_2021
LC823190,"Human coronavirus OC43 HCoVOC43_Fukushima_HR117_2021 DNA, nearly complete genome",Human coronavirus OC43,30711,Human coronavirus OC43 (HCoV-OC43),2021,HCoVOC43_Fukushima_HR117_2021
LC823189,"Human coronavirus NL63 HCoVNL63_Fukusihma_OH158_2023 DNA, nearly complete genome",Human coronavirus NL63,27564,Human coronavirus NL63 (HCoV-NL63),2023,HCoVNL63_Fukusihma_OH158_2023
PP856574,"Mutant Bat coronavirus clone BANAL-236, complete genome",Bat coronavirus,29818,Bat coronavirus,Unknown,Unknown
PP856573,"Mutant Bat coronavirus clone BANAL-52, complete genome",Bat coronavirus,29831,Bat coronavirus,Unknown,Unknown
PP854702,"Feline coronavirus isolate DCB091, complete genome",Feline coronavirus,29181,Feline coronavirus,Nov-2008,DCB091
PP854701,"Feline coronavirus isolate OM1164, complete genome",Feline coronavirus,29181,Feline coronavirus,Nov-2008,OM1164
OR689864,"Porcine respiratory coronavirus isolate 91V44, complete genome",Porcine respiratory coronavirus,27500,Porcine respiratory coronavirus,1991,91V44
OR689863,"Porcine respiratory coronavirus isolate PRCV 15087/12 III NPTV Parma, complete genome",Porcine respiratory coronavirus,27572,Porcine respiratory coronavirus,2012,PRCV 15087/12 III NPTV Parma
OR090888,"Porcine epidemic diarrhea virus isolate PEDV/CH/XA/2020, complete genome",Porcine epidemic diarrhea virus,28038,Porcine epidemic diarrhea virus (PEDV),Dec-2020,PEDV/CH/XA/2020
OR090887,"Porcine epidemic diarrhea virus isolate PEDV/CH/XU/2020, complete genome",Porcine epidemic diarrhea virus,28038,Porcine epidemic diarrhea virus (PEDV),Dec-2020,PEDV/CH/XU/2020
OR090886,"Porcine epidemic diarrhea virus isolate PEDV/CH/XY/2020, complete genome",Porcine epidemic diarrhea virus,28038,Porcine epidemic diarrhea virus (PEDV),Oct-2020,PEDV/CH/XY/2020
OR090885,"Porcine epidemic diarrhea virus isolate PEDV/CH/XK/2020, complete genome",Porcine epidemic diarrhea virus,28038,Porcine epidemic diarrhea virus (PEDV),Oct-2020,PEDV/CH/XK/2020
PP783617,"UNVERIFIED: Infectious bronchitis virus isolate IBV/CK/CAN/18-CL-61, complete genome",Infectious bronchitis virus,27578,Infectious bronchitis virus,2018,IBV/CK/CAN/18-CL-61
OQ316388,"MAG: Bamboo rat coronavirus isolate GX/GX18-49/2018, complete genome",Bamboo rat coronavirus,31051,Bamboo rat coronavirus (animal metagenome),2018,GX/GX18-49/2018
OQ297730,"MAG: Pika coronavirus isolate SC/C6-241.18/2021, complete genome",Pika coronavirus,32239,Pika coronavirus (animal metagenome),Aug-2021,SC/C6-241.18/2021
OQ297729,"MAG: Myotis bat alphacoronavirus isolate GZ/L172.18/2022, complete genome",Myotis bat alphacoronavirus,28202,Myotis bat alphacoronavirus (animal metagenome),Aug-2022,GZ/L172.18/2022
OQ297728,"MAG: Bat coronavirus HKU10 isolate GD/L109.18/2022, complete genome",Bat coronavirus HKU10,28469,Bat coronavirus HKU10 (animal metagenome),Jul-2022,GD/L109.18/2022
